180.191358,22723.529297
198.857689,22725.955078
215.791575,22725.210937
237.550926,22724.259766
254.482905,22724.888672
271.149254,22726.304687
287.416967,22725.535156
304.349581,22726.619141
321.283086,22727.125000
337.950706,22728.109375
354.616737,22728.046875
371.152878,22728.623047
387.950325,22727.109375
404.351044,22727.664062
420.884895,22727.480469
437.551689,22726.357422
456.086540,22727.943359
476.620038,22726.947266
493.285243,22726.035156
509.820366,22728.689453
526.887258,22728.902344
544.485219,22726.958984
565.419006,22729.000000
582.086054,22728.992187
599.152438,22728.892578
616.486168,22728.849609
632.087072,22729.970703
649.155108,22730.298828
665.688769,22728.425781
682.355436,22730.332031
699.155871,22729.755859
716.622416,22730.830078
731.689262,22729.826172
749.289513,22732.019531
765.821330,22731.873047
782.354800,22731.232422
799.288750,22731.765625
815.556717,22731.230469
832.258987,22731.443359
849.059232,22732.320312
865.725644,22731.621094
883.059756,22732.458984
899.328423,22731.240234
915.859858,22731.781250
932.393392,22729.564453
949.061012,22732.019531
965.727552,22732.291016
982.660993,22731.833984
999.462700,22733.958984
1016.129621,22732.941406
1032.663282,22733.945312
1050.395012,22732.775391
1071.730169,22732.851562
1087.996928,22732.599609
1104.795520,22733.599609
1121.597226,22731.240234
1138.397471,22733.941406
1155.064329,22734.529297
1171.864446,22734.156250
1188.396390,22734.130859
1206.662750,22734.111328
1227.162043,22733.923828
1243.866857,22734.007812
1260.533778,22732.195312
1277.332369,22731.865234
1294.265175,22731.031250
1310.933113,22734.328125
1327.467728,22734.263672
1344.399770,22734.669922
1360.534732,22733.513672
1377.334913,22733.931641
1394.268354,22734.380859
1410.934321,22734.546875
1427.602005,22732.562500
1444.135602,22735.296875
1460.935656,22735.095703
1477.602577,22734.474609
1493.869336,22734.843750
1510.669581,22735.412109
1527.469762,22734.666016
1544.401360,22735.220703
1562.402026,22734.708984
1584.670321,22735.449219
1605.603854,22735.666016
1623.202324,22735.583984
1644.338036,22736.986328
1661.034775,22734.330078
1679.434903,22734.785156
1701.703898,22736.119141
1722.237460,22737.507812
1739.037895,22737.203125
1757.036146,22737.888672
1777.571551,22735.933594
1794.371541,22735.441406
1811.144638,22735.707031
1827.944756,22736.529297
1844.476700,22736.607422
1861.289914,22736.240234
1878.490130,22738.595703
1894.490687,22737.505859
1911.313820,22739.404297
1928.162702,22737.986328
1944.564501,22738.908203
1961.364619,22737.802734
1978.164800,22737.937500
1994.831657,22737.025391
1988.368225,22737.238281
1971.436183,22736.568359
1954.636256,22737.945312
1938.635699,22736.306641
1921.967570,22736.398437
1905.035273,22736.140625
1887.433815,22735.908203
1872.500292,22736.501953
1854.900233,22737.972656
1838.635508,22737.093750
1821.168772,22735.433594
1804.635175,22736.162109
1787.834867,22736.062500
1769.834963,22736.054687
1749.033991,22735.650391
1732.233683,22735.847656
1716.365433,22736.953125
1699.565315,22737.187500
1681.966718,22735.910156
1666.898346,22734.582031
1649.031448,22735.347656
1632.631365,22734.791016
1616.091919,22735.464844
1599.289703,22733.605469
1582.757441,22733.587891
1564.890989,22733.494141
1549.690374,22733.527344
1532.355754,22733.255859
1515.688960,22734.003906
1498.889923,22733.656250
1482.221858,22733.632812
1465.423965,22734.753906
1449.156698,22734.158203
1432.754644,22734.412109
1415.421232,22733.761719
1397.155825,22735.423828
1376.887576,22734.955078
1360.087140,22735.412109
1343.154971,22734.535156
1326.486905,22734.892578
1309.953499,22734.986328
1293.021647,22734.548828
1275.153160,22735.021484
1252.887917,22735.826172
1232.085737,22734.769531
1215.020688,22733.455078
1198.354467,22733.750000
1182.085546,22733.843750
1165.154330,22733.669922
1148.486582,22732.773437
1131.951650,22734.009766
1113.818105,22733.185547
1093.018023,22731.968750
1076.351166,22734.476562
1059.550794,22731.707031
1043.150838,22732.853516
1026.338768,22731.556641
1009.389559,22732.189453
992.722638,22732.580078
975.522423,22733.283203
960.055669,22734.023437
942.588806,22731.628906
926.188596,22732.408203
908.857155,22733.287109
893.656222,22731.757812
875.789833,22732.037109
859.122213,22731.980469
841.921171,22731.273437
826.720937,22730.457031
809.254201,22731.878906
792.453893,22729.748047
776.322110,22731.083984
759.386953,22730.144531
742.453448,22730.753906
725.919978,22731.087891
708.721733,22731.744141
693.253136,22730.980469
675.652695,22731.330078
658.453941,22730.453125
643.252500,22729.468750
626.052920,22729.328125
608.853531,22729.248047
591.520119,22729.375000
570.051702,22728.544922
553.384844,22726.722656
536.719577,22727.343750
519.784546,22724.931641
502.984428,22726.531250
487.504768,22724.267578
469.621340,22726.294922
454.025396,22725.923828
436.156400,22727.294922
420.289294,22727.126953
401.224391,22726.378906
381.503042,22727.736328
364.569600,22725.283203
347.663371,22726.667969
329.858526,22725.550781
308.794022,22725.017578
292.286301,22727.037109
275.220871,22724.890625
257.088216,22722.861328
236.554464,22722.441406
218.952179,22724.429687
197.461001,22724.542969
180.394109,22725.083984
164.380709,22723.496094
147.311910,22724.392578
129.177729,22724.804687
108.889898,22723.363281
92.089717,22723.599609
74.889565,22722.595703
56.224950,22724.359375
34.490585,22722.167969
14.088949,22723.113281
-2.711233,22723.734375
-19.377391,22722.552734
-38.043086,22722.408203
-59.509977,22722.347656
-80.977503,22722.039062
-96.712112,22721.837891
-114.178975,22720.701172
-129.779434,22722.009766
-147.512627,22720.816406
-163.646189,22720.212891
-180.578232,22721.289062
-197.510910,22721.898437
-213.913282,22721.566406
-230.580139,22720.527344
-247.247060,22719.423828
-264.047178,22720.349609
-281.247393,22720.322266
-297.511991,22720.599609
-314.314334,22720.281250
-331.019719,22720.320312
-347.953606,22720.191406
-363.553492,22720.544922
-381.288528,22721.173828
-397.955640,22718.484375
-413.688850,22719.982422
-430.755742,22718.181641
-449.420484,22718.791016
-470.620600,22717.851562
-487.154007,22717.228516
-509.154320,22717.078125
-525.687663,22718.115234
-542.621549,22716.474609
-557.956187,22717.537109
-575.566101,22714.933594
-592.101733,22715.494141
-608.901978,22714.552734
-625.703812,22714.044922
-642.637253,22713.464844
-658.102481,22712.970703
-675.702604,22713.634766
-692.235819,22712.867187
-708.771324,22712.041016
-725.571442,22713.125000
-742.241605,22710.722656
-758.905284,22710.369141
-775.571950,22709.542969
-792.839050,22707.994141
-816.322645,22707.919922
-837.256241,22709.751953
-853.521474,22709.986328
-870.187759,22708.699219
-887.254397,22709.572266
-904.055023,22708.621094
-919.922129,22710.037109
-937.790489,22707.148437
-952.724075,22708.714844
-970.323753,22706.978516
-987.390963,22707.041016
-1003.655815,22707.984375
-1020.458031,22706.892578
-1038.189252,22706.494141
-1060.856247,22706.337891
-1082.190005,22705.558594
-1097.524261,22703.753906
-1114.992332,22704.416016
-1131.792450,22704.533203
-1148.325984,22703.912109
-1164.992841,22704.214844
-1182.591693,22702.693359
-1203.793208,22703.445312
-1220.325343,22704.041016
-1238.591448,22704.773437
-1259.258970,22702.527344
-1276.352946,22702.666016
-1293.022219,22703.412109
-1309.556897,22701.361328
-1326.088969,22700.519531
-1343.024000,22701.583984
-1359.557470,22700.609375
-1376.622645,22700.728516
-1393.022728,22699.150391
-1409.823036,22699.853516
-1426.223183,22699.404297
-1443.156560,22699.341797
-1461.023458,22699.537109
-1482.624118,22701.201172
-1497.690455,22698.599609
-1515.423584,22697.148437
-1531.958199,22696.779297
-1548.757235,22695.734375
-1565.159671,22694.664062
-1582.624944,22694.960937
-1598.091443,22694.417969
-1617.426809,22692.798828
-1637.293561,22693.212891
-1654.227002,22693.964844
-1672.491837,22693.164062
-1693.207550,22691.769531
-1710.009829,22693.404297
-1726.676496,22691.406250
-1743.210157,22692.394531
-1760.143471,22691.349609
-1776.541964,22690.455078
-1794.677099,22688.820312
-1815.384992,22689.841797
-1832.319387,22689.402344
-1851.784515,22688.189453
-1871.653112,22686.847656
-1886.984952,22687.435547
-1904.453468,22688.191406
-1921.386909,22687.466797
-1937.785594,22687.302734
-1954.586538,22687.009766
-1971.519152,22686.408203
-1988.452911,22686.341797
-1995.545578,22687.568359
-1979.145368,22686.562500
-1960.613950,22684.978516
-1939.812660,22685.138672
-1921.946462,22684.755859
-1899.277941,22686.330078
-1878.744443,22687.001953
-1861.944199,22687.847656
-1845.410792,22687.390625
-1828.612773,22686.679687
