221.919886,11770.691406
204.986572,11770.350586
186.055247,11770.472656
171.788152,11769.180664
154.988035,11769.052734
138.319651,11767.245117
121.521250,11767.281250
104.852931,11766.077148
87.910589,11765.440430
71.466573,11765.527344
54.533132,11764.760742
38.399760,11764.999023
19.856962,11764.738281
4.746437,11764.101562
-11.920293,11762.205078
-28.586960,11761.543945
-46.587118,11761.610352
-61.920420,11759.852539
-78.587214,11758.889648
-95.253881,11758.645508
-111.919149,11758.001953
-130.587324,11757.646484
-145.520782,11755.441406
-162.720744,11749.966797
-178.770765,11755.964844
-195.570755,11753.768555
-212.504196,11754.548828
-228.771019,11753.171875
-245.437686,11753.752930
-262.102826,11751.991211
-280.370267,11751.929687
-295.578321,11750.613281
-312.175369,11750.172852
-330.308787,11749.591797
-345.642153,11749.364258
-361.908913,11749.181641
-379.908880,11748.170898
-395.642344,11745.893555
-412.442462,11746.247070
-430.237261,11745.186523
-445.743497,11743.966797
-462.410227,11744.592773
-479.076894,11742.869141
-495.608838,11742.704102
-512.408765,11742.277344
-529.341571,11741.139648
-545.741781,11741.635742
-562.543869,11738.944336
-579.076513,11738.433594
-595.877330,11737.355469
-614.677429,11736.737305
-629.208628,11735.741211
-645.875931,11735.935547
-663.742956,11734.936523
-679.609617,11734.372070
-696.157201,11733.138672
-712.956365,11733.043945
-729.488945,11733.052734
-746.424103,11731.077148
-762.690798,11731.329102
-780.555979,11730.707031
-796.688652,11729.678711
-813.128344,11728.400391
-830.980492,11728.735352
-846.182696,11727.477539
-862.845548,11727.164062
-879.511070,11725.571289
-895.928764,11725.341797
-912.728882,11724.238281
-929.795520,11724.429687
-946.461042,11722.862305
-963.128090,11722.028320
-979.618963,11722.234375
-996.336619,11721.966797
-1013.003413,11720.986328
-1029.270109,11720.125977
-1046.203550,11719.583984
-1062.870280,11718.941406
-1079.670270,11718.263672
-1097.668902,11717.714844
-1114.876938,11715.867187
-1129.808871,11716.244141
-1146.608861,11714.675781
-1163.808759,11714.133789
-1180.075073,11712.811523
-1196.342595,11712.601562
-1213.301023,11712.408203
-1229.765638,11711.058594
-1246.484502,11710.880859
-1263.151232,11710.220703
-1281.284587,11709.025391
-1296.216647,11708.960937
-1313.150088,11707.565430
-1329.818153,11707.592773
-1346.616236,11706.808594
-1363.259315,11706.000977
-1379.791387,11706.054687
-1398.858261,11703.823242
-1413.390732,11703.963867
-1429.790497,11702.551758
-1446.591123,11701.760742
-1463.257599,11701.245117
-1480.191167,11700.569336
-1497.041893,11699.941406
-1513.890775,11698.234375
-1530.310822,11697.442383
-1547.378985,11696.640625
-1563.392830,11696.454102
-1580.096626,11695.864258
-1596.898333,11695.765625
-1613.430087,11695.280273
-1630.098470,11693.065430
-1646.765200,11693.482422
-1665.698560,11693.049805
-1680.230649,11691.229492
-1697.565333,11691.217773
-1713.307444,11689.385742
-1730.365117,11689.456055
-1749.164263,11688.505859
-1766.364988,11687.253906
-1780.499840,11686.952148
-1797.033501,11685.429687
-1813.698578,11685.305664
-1830.099424,11683.522461
-1846.900050,11682.521484
-1863.700167,11681.875977
-1880.233510,11681.420898
-1899.566968,11680.379883
-1913.700294,11679.553711
-1930.231794,11679.024414
-1947.033819,11678.484375
-1963.400841,11677.586914
-1980.465953,11677.725586
-1997.122129,11675.499023
-1986.077881,11675.758789
-1967.624092,11673.836914
-1952.558899,11673.887695
-1935.865275,11675.218750
-1919.465383,11676.359375
-1902.798589,11676.424805
-1886.081886,11677.534180
-1869.415220,11677.760742
-1852.616755,11679.566406
-1836.081823,11679.352539
-1817.283948,11680.176758
-1802.484067,11680.344727
-1786.083603,11681.648437
-1769.549433,11681.866211
-1752.881495,11682.686523
-1735.949643,11684.000000
-1715.681394,11684.625977
-1703.149414,11685.525391
-1685.846710,11687.481445
-1669.128291,11687.858398
-1652.183787,11688.511719
-1636.008962,11687.812500
-1617.742284,11688.769531
-1602.277247,11689.176758
-1585.695330,11690.781250
-1568.961906,11690.781250
-1552.388255,11692.720703
-1535.721588,11692.653320
-1518.920072,11693.737305
-1502.460988,11694.297852
-1485.525767,11694.657227
-1468.915621,11695.508789
-1451.935705,11695.833984
-1433.800189,11696.860352
-1418.733533,11697.518555
-1402.147929,11699.193359
-1385.349337,11699.280273
-1369.081179,11699.506836
-1352.036158,11701.209961
-1335.239538,11700.918945
-1318.573252,11702.249023
-1302.041054,11703.019531
-1285.363642,11704.456055
-1268.692271,11704.395508
-1251.873398,11705.123047
-1232.275009,11705.631836
-1218.673261,11706.219727
-1201.900482,11707.409180
-1185.367457,11707.320312
-1168.433380,11708.808594
-1151.765760,11709.483398
-1134.958267,11709.491211
-1117.922529,11710.655273
-1102.145831,11711.696289
-1083.480453,11711.768555
-1068.412018,11713.502930
-1051.614189,11714.204102
-1034.946442,11715.081055
-1016.814486,11715.560547
-1001.612155,11716.712891
-985.002581,11717.574219
-966.471163,11718.424805
-951.801364,11718.300781
-933.270582,11719.760742
-918.202337,11719.973633
-901.402156,11720.782227
-884.737078,11720.930664
-868.070793,11722.583008
-851.403300,11722.386719
-834.685135,11723.801758
